-147
-190
-115
-139
-174
-205
-114
-177
-157
-198
-125
-141
-198
-129
-161
-152
-190
-199
-208
-199
-210
-164
-159
-233
-207
-216
-189
-241
-220
-166
-239
-216
-216
-245
-164
-178
-241
-257
-244
-206
-218
-216
-250
-224
-246
-261
-276
-187
-274
-206
-216
-245
-230
-260
-278
-269
-224
-246
-301
-231
-287
-260
-245
-312
-300
-282
-317
-278
-315
-273
-289
-313
-338
-266
-333
-323
-321
-351
-268
-340
-300
-371
-332
-320
-344
-327
-375
-374
-308
-360
-320
-361
-325
-311
-388
-310
-351
-366
-364
-392
-356
-365
-389
-377
-351
-366
-312
-353
-391
-302
-375
-325
-319
-323
-358
-381
-322
-314
-349
-140
-179
-162
-113
-181
-118
-172
-143
-178
-154
-172
-215
-178
-169
-137
-177
-183
-220
-226
-151
-166
-185
